id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
97803,0,1,1,6,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.9,1.2,1.0508924778,9,1,1,0,1,7,0,1,2,1,92,3,0.3741657387,0.7717774912,0.3278719262,3.4641016151,0.9,0.3,0.3,1,1,9,4,8,3,11,5,2,3,7,0,0,0,1,1,1
1349395,0,2,1,7,0,2,1,0,0,0,0,0,0,0,0,3,0,0,1,0.5,0.4,0.7660776723,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.6636052297,0.3615245497,3.0,0.7,0.8,0.0,3,1,6,6,11,4,5,4,3,2,2,0,1,0,0,1,0
1187393,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.2,1.3358050007,5,1,1,0,1,1,1,1,2,1,80,3,0.316227766,0.7557219743000001,-1.0,3.6055512755,0.5,0.7,0.2,1,1,4,3,7,3,6,3,0,2,12,0,1,1,0,0,0
1016015,0,3,1,5,0,6,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,0.3,0.5942432162,6,1,-1,0,0,3,1,1,0,1,15,3,0.4242640687,0.9879961354,0.4052159918,3.6055512755,0.7,0.4,0.5,3,2,7,4,6,2,10,2,2,3,9,1,1,1,1,0,0
1375959,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.9,0.3,0.7537406715999999,11,1,-1,0,-1,1,1,0,1,1,70,3,0.3741657387,0.9185080429,0.3860051813,3.6055512755,0.9,0.7,0.4,5,1,9,4,10,3,6,6,2,1,10,1,1,0,1,0,0
1312808,0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0.7,1.4,1.4966629547,9,1,-1,2,-1,11,0,1,2,1,14,0,0.4242640687,0.6421812004999999,0.4302324953,2.4494897428,0.6,0.2,0.7,1,1,7,6,9,3,6,8,1,2,11,0,0,1,0,0,0
1424407,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,-1.0,6,1,-1,0,0,14,1,0,0,1,72,2,0.4,1.1908171373,0.4093897897999999,3.7416573868,0.5,0.6,0.7,2,0,8,5,9,4,3,9,0,2,12,0,0,0,0,0,0
664779,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.7106044453,0.3507135583,3.6055512755,0.1,0.3,0.2,1,2,8,5,10,0,8,3,3,1,14,1,1,0,0,1,1
210975,0,5,1,8,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.3,0.6694213918999999,6,1,-1,0,1,11,1,1,0,1,103,1,0.316227766,0.6226940933,0.3583294573,3.0,0.0,0.8,0.8,1,0,6,1,9,3,11,7,2,1,6,1,0,1,0,1,0
527109,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.3,0.0,0.8488963423,11,0,0,0,1,14,1,1,2,1,104,2,0.4472135954999999,0.9623597891,0.3695943723,3.3166247904,0.7,0.9,0.3,2,3,7,3,10,1,9,8,2,1,4,0,0,0,1,0,0
1387000,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.5,0.5728219619,11,1,-1,0,-1,14,1,1,2,1,104,1,0.3160696126,0.556052349,0.3556683849,2.6457513111,0.5,0.9,0.8,3,2,7,3,10,2,12,6,3,1,6,0,0,1,1,0,0
1177904,0,1,1,8,0,1,0,1,0,0,0,0,0,0,0,6,0,1,0,0.6,0.3,0.6446898479,7,1,-1,0,-1,0,1,1,2,1,88,3,0.4,0.9523893398,0.3974921382999999,3.6055512755,0.5,0.3,0.0,1,4,8,5,8,2,8,9,2,2,7,0,0,0,1,0,0
147882,0,0,3,5,1,2,0,0,1,0,0,0,0,0,0,10,1,0,0,0.8,0.8,1.5606489035,11,1,0,0,1,1,1,1,2,1,40,2,0.3741657387,0.7784281683,0.3248076354,3.4641016151,0.7,0.1,0.1,3,2,6,2,10,2,3,8,3,6,5,0,0,1,0,0,0
1441799,0,2,1,6,0,3,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.2,0.959817691,11,1,0,0,1,0,1,1,3,1,88,3,0.3998749805,0.6050408087,0.3289376841,1.7320508076,0.2,0.5,0.0,4,1,5,3,9,2,5,8,3,2,10,0,0,1,0,1,1
755703,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.2,0.5662375826,7,1,0,0,0,11,1,1,2,1,103,3,0.316227766,0.6822271501,0.2887905816,3.3166247904,0.3,0.5,0.5,1,3,5,2,11,5,6,11,2,4,11,1,0,1,0,0,0
1067064,0,6,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6,0.3,0.8605957239,4,1,-1,0,1,1,1,1,0,1,104,3,0.4236744033,0.6712206717,0.4031128874,2.2360679775,0.3,0.6,0.5,1,0,9,4,8,2,8,7,1,3,8,0,1,0,1,0,0
425430,0,4,1,2,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.1,0.3,-1.0,0,1,-1,0,1,1,1,1,0,1,10,2,0.316227766,0.5419966149000001,0.3185906464,2.0,0.5,0.5,0.6,2,3,9,3,9,3,9,4,2,4,13,0,1,0,0,0,0
78759,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.6,0.2,0.4776243294,11,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.6512860767,0.3924283374,2.6457513111,0.9,0.7,0.0,1,3,9,2,9,2,6,5,3,1,6,0,1,0,0,0,1
822555,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.8,0.0,1.1067971811,11,0,1,0,0,6,1,0,2,1,104,3,0.4472135954999999,1.1760611526,0.3640054945,3.6055512755,0.7,0.7,0.4,3,2,8,4,11,1,12,1,3,6,9,0,0,1,0,1,0
135383,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.6,0.2,0.5465802777000001,10,1,-1,0,0,11,1,1,0,1,44,3,0.4472135954999999,0.7829009416,0.4110960958,2.4494897428,0.7,0.2,0.0,2,1,6,5,6,2,11,10,2,5,9,0,0,0,1,0,1
1054443,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.6,0.2,0.4437059837,7,1,-1,2,-1,11,1,1,2,1,14,0,0.3741657387,0.6333695799,0.4302324953,3.1622776602,0.4,0.6,0.9,3,0,7,4,7,2,6,2,1,3,5,1,0,1,0,1,1
483859,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.7,0.5,0.595294045,10,1,-1,0,1,0,1,1,0,1,86,3,0.4,0.9430366811,-1.0,3.3166247904,0.9,0.3,0.1,2,2,8,2,10,3,8,9,2,1,6,0,1,1,1,0,0
143307,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.2,0.4886205071,11,1,-1,0,-1,11,1,0,2,1,11,2,0.316227766,0.7639474475,0.3687817783,3.7416573868,0.0,0.4,0.9,1,2,7,4,8,4,7,11,2,4,6,0,1,1,1,0,0
72901,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.5,0.2,0.6072478901,7,1,1,0,0,11,1,0,2,1,103,3,0.316227766,0.7692300540000001,0.2887905816,3.7416573868,0.9,0.2,0.2,3,1,8,3,8,1,5,3,1,3,10,0,1,0,0,0,0
490472,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.1,0.5309190145,10,1,-1,0,1,1,1,1,0,1,10,2,0.316227766,0.611410103,0.3768288736,2.6457513111,0.7,0.8,0.6,2,2,6,1,10,2,14,6,3,4,3,0,1,0,0,0,0
1337118,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0.7,0.4,0.7132671309,11,1,-1,0,-1,1,1,0,2,1,51,2,0.3741657387,0.9232723424,0.4017461885,3.6055512755,0.6,0.0,0.3,2,2,8,3,9,2,6,6,0,3,8,0,0,0,0,1,0
1221204,0,3,4,9,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.4,0.3,-1.0,11,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.6138215209000001,0.3687817783,2.8284271247,0.7,0.5,0.2,3,1,9,3,10,1,2,6,2,0,6,0,0,1,0,1,1
1042936,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.8,0.2,0.4520785329999999,7,1,-1,0,-1,0,1,1,2,1,98,3,0.4,0.750550762,0.3974921382999999,3.0,0.8,0.6,0.0,1,2,7,3,7,2,12,3,1,5,6,0,1,0,0,0,0
1483091,0,0,1,6,0,6,1,0,0,0,0,0,0,0,0,7,0,1,0,0.7,0.0,0.5550900828,11,1,-1,2,-1,1,1,0,2,1,90,0,0.3741657387,0.8206276574,0.4196427052,3.6055512755,0.6,0.2,0.1,2,2,8,1,10,1,7,6,3,5,7,0,0,0,0,1,1
359215,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.1,0.2,-1.0,11,1,-1,0,-1,1,1,1,2,1,64,3,0.3152776553999999,0.4623422224,0.3640054945,0.0,0.8,0.7,0.4,0,1,8,5,9,3,7,3,1,3,8,0,1,1,1,1,0
267354,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.3,0.6901086871,7,1,-1,8,-1,11,1,1,1,1,71,2,0.4898979486,1.2032325606999998,0.4949747468,3.6055512755,0.8,0.7,0.4,3,3,9,5,9,4,5,6,0,3,6,0,0,0,0,0,0
982120,0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.3,0.6,-1.0,7,1,1,0,1,0,1,1,3,1,88,3,0.4,0.7417730601000001,0.3324154028,2.8284271247,0.5,0.1,0.6,5,1,7,3,11,2,2,4,2,3,3,0,1,0,0,0,0
340812,0,6,2,0,1,4,0,0,1,0,0,0,0,0,0,13,1,0,0,0.3,0.4,-1.0,6,1,-1,0,1,11,1,1,0,1,103,3,0.316227766,0.5373065672,0.3583294573,2.2360679775,0.8,0.7,0.6,4,2,7,4,9,1,5,4,2,3,7,0,1,1,0,0,0
464918,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0.9,1.2,1.754458606,11,0,0,9,1,2,1,1,2,1,104,3,0.4472135954999999,1.3446941955,0.4669047012,3.3166247904,0.6,0.5,0.1,4,2,10,2,9,4,6,4,3,2,6,0,1,1,1,0,1
44255,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.5,0.1,0.5,7,1,-1,0,-1,1,1,0,2,1,38,3,0.316227766,0.8042886081999999,0.3598610843,3.6055512755,0.5,0.7,0.1,5,2,7,6,8,1,10,5,0,0,9,0,1,1,1,0,0
202713,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.8,1.1688669728,11,0,-1,1,-1,0,1,0,2,1,75,2,0.4472135954999999,1.1946506111,0.4440720661999999,3.6055512755,0.4,0.5,0.8,3,1,8,3,8,4,10,8,2,0,6,0,0,1,0,1,0
1042219,0,0,1,5,1,1,1,0,0,0,0,0,0,0,0,11,1,0,0,0.7,0.3,0.6977642868,7,1,-1,0,-1,1,1,0,2,1,51,2,0.4,0.9288867415,0.4017461885,3.6055512755,0.4,0.6,0.1,3,2,7,1,10,1,5,7,0,2,5,0,0,1,0,0,1
1264793,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0.8,0.2,0.4981214711,6,1,-1,0,0,11,1,0,0,1,36,2,0.3741657387,0.8923689337999999,0.3793415348,3.6055512755,0.2,0.9,0.9,2,2,6,5,9,3,6,7,1,1,10,0,0,0,0,0,0
557693,0,3,1,5,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0.8,0.6,1.1333026957,10,1,-1,0,0,14,1,0,0,1,29,2,0.4458699362,1.0931322045,0.3488552709,3.6055512755,0.0,0.6,0.9,2,2,9,2,8,3,7,6,1,5,13,0,0,0,1,0,0
1458293,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.5,0.4,0.7729812417,7,1,-1,0,-1,14,1,1,2,1,82,3,0.3160696126,0.5784883407,0.3651027253,2.2360679775,0.1,0.7,0.0,4,3,6,1,11,4,14,7,3,5,8,0,0,1,1,0,0
587512,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.8,0.5,0.9532837982,9,1,0,0,0,11,1,1,2,1,103,3,0.316227766,0.5696163707999999,0.2887905816,2.4494897428,0.4,0.7,0.9,1,2,7,4,12,5,4,9,1,5,9,0,1,0,0,0,0
172529,0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0.5,0.4,0.7917543811,11,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.8720534804000001,0.3708099244,3.3166247904,0.9,0.4,0.5,3,4,7,3,11,1,6,4,1,2,12,0,0,0,1,0,0
190554,0,1,4,8,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.7,1.4,1.0024968828,11,1,-1,0,-1,0,1,1,2,1,22,3,0.316227766,0.8225790926000001,0.374566416,3.4641016151,0.6,0.0,0.9,3,2,7,3,8,2,4,7,3,0,8,1,0,1,0,0,0
50428,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.1,0.3,-1.0,7,1,0,8,1,11,1,1,2,1,24,2,0.4898979486,0.9037342182,0.4098780306,3.0,0.6,0.0,0.0,4,1,8,4,9,3,5,7,2,1,4,0,1,0,0,1,1
65228,0,5,2,1,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.6,0.5,1.184535774,10,1,-1,0,1,1,1,1,0,1,64,1,0.316227766,0.6949047143000001,0.3701351105,3.1622776602,0.5,0.7,0.3,0,1,9,0,9,0,7,4,0,7,9,0,1,1,0,1,0
1338780,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0.9,1.0,0.9317322577,11,0,0,1,1,9,1,1,1,1,104,2,0.4,1.2150060368,0.3106444913,3.4641016151,0.1,0.2,0.2,2,5,9,1,10,0,6,6,2,3,5,0,0,1,0,1,1
242424,0,1,1,8,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.9,1.2,1.3282977829,10,1,-1,1,1,14,1,1,0,1,104,2,0.5,1.1298202519,0.438520239,3.4641016151,0.9,0.9,0.7,5,0,10,3,6,4,8,4,2,2,9,0,1,1,0,0,0
567395,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.3,0.2,-1.0,6,1,-1,0,1,11,1,1,0,1,19,1,0.3155946768,0.4678728018,0.3626292873,0.0,0.3,0.3,0.8,4,1,7,3,9,3,9,4,1,3,9,0,1,1,0,1,0
1273807,0,2,1,7,1,6,0,0,0,1,0,0,0,0,0,6,1,0,0,0.6,0.7,0.9229707471,6,1,-1,0,1,1,1,0,0,1,80,2,0.316227766,0.8241800333,-1.0,3.6055512755,0.6,0.6,0.4,3,2,9,3,11,2,7,4,2,4,8,0,0,1,1,1,0
386558,0,3,1,3,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.7,0.5,0.8050621094,7,1,1,0,0,11,1,1,2,1,36,3,0.3741657387,0.837153777,0.3190611227,3.6055512755,0.1,0.5,0.1,3,3,8,3,10,3,2,8,1,4,3,0,0,1,1,0,0
792101,0,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0.5,0.8972179222,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.618733043,0.3687817783,3.1622776602,0.3,0.0,0.2,3,1,9,1,9,0,10,9,0,2,7,1,1,0,0,1,0
872202,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.4,0.7,0.9476945711,7,1,-1,0,-1,0,1,0,2,1,22,1,0.316227766,0.8255101103,0.374566416,3.6055512755,0.7,0.5,0.9,2,3,9,3,10,1,6,4,2,1,7,0,1,1,0,1,0
1363903,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.5,0.6,0.7854139036,9,1,0,0,1,6,1,1,2,1,26,3,0.3687817783,0.5894036767999999,-1.0,2.4494897428,0.5,0.2,0.0,2,2,10,2,11,3,12,4,1,7,8,0,1,1,0,1,0
960652,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0.3,0.0,0.811634154,6,1,-1,8,0,11,1,1,0,1,24,2,0.4898979486,0.8678961929000001,0.4949747468,2.8284271247,0.0,0.0,0.5,1,1,7,3,7,2,7,2,2,6,8,0,0,1,0,0,0
1402895,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1.0,6,0,-1,0,1,11,1,1,0,1,53,2,0.4472135954999999,0.7920837672,0.4254409477,3.0,0.4,0.7,0.0,3,1,8,3,11,2,14,6,0,2,3,0,1,1,0,1,1
1109529,0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.3,0.3,-1.0,7,1,-1,2,-1,11,1,1,2,1,94,0,0.3741657387,0.8731178103,0.4301162634,3.6055512755,0.8,0.6,0.3,3,2,7,5,9,3,6,3,1,1,8,0,0,0,1,1,0
571448,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.0,0.3,0.6108395861,7,1,-1,0,-1,11,1,1,2,1,17,2,0.4242640687,0.9427846919,-1.0,3.6055512755,0.0,0.8,0.1,3,3,6,1,9,2,11,6,1,3,9,0,1,1,0,0,0
1462416,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.1,0.6103277807999999,7,1,1,0,1,11,1,1,3,1,57,2,0.3741657387,0.6892174266,0.3286335345,3.0,0.4,0.0,0.3,3,0,9,3,12,3,3,4,3,3,10,0,1,0,0,0,0
280005,0,5,4,9,1,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.9,0.2,0.6133922073,7,1,1,0,0,1,1,0,1,1,51,2,0.3741657387,0.8898532705,0.3307567082,3.7416573868,0.0,0.9,0.1,2,3,7,2,9,2,11,4,1,0,10,0,1,0,0,0,1
862881,0,6,2,7,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.5,0.4,1.1739356881999998,4,1,-1,0,1,0,1,1,0,1,46,3,0.4,0.7534082339,0.3663331817,3.1622776602,0.2,0.6,0.0,2,4,7,2,9,1,10,3,4,1,11,0,1,1,1,0,0
1353695,1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.9,1.6,1.5282751716,10,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.7368404741,0.3615245497,3.4641016151,0.7,0.4,0.9,2,3,8,4,7,2,5,5,2,3,7,1,1,0,0,0,1
302541,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0.9,0.1,0.473682383,7,1,0,0,1,11,1,1,2,1,103,3,0.316227766,0.6709127864,0.2887905816,3.3166247904,0.8,0.0,0.9,2,1,8,3,7,4,11,8,3,3,9,0,1,1,1,1,0
1146907,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.1,0.1,-1.0,7,0,1,0,0,0,1,1,2,1,95,2,0.4,0.9897407625,0.3348133809,3.6055512755,0.3,0.1,0.2,5,0,7,1,8,3,9,7,2,4,5,0,1,1,0,0,1
20702,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.4,1.1205467416,7,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.5856055706000001,0.3583294573,2.8284271247,0.3,0.6,0.8,3,3,8,5,9,3,7,8,1,2,6,0,1,1,0,1,0
622063,0,3,1,3,1,0,0,0,0,1,0,0,0,0,0,12,0,0,1,0.7,0.4,0.7774155903,0,1,-1,0,0,0,0,1,0,1,32,1,0.316227766,0.671682235,0.36,3.3166247904,0.1,0.2,0.3,3,2,5,2,8,1,8,7,0,4,7,0,1,0,0,0,0
704182,0,2,1,7,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0.0,0.7972609359999999,11,0,1,9,0,9,1,1,2,1,104,3,0.5153639490999999,1.1026358352,0.4144876354999999,2.8284271247,0.9,0.5,0.3,3,0,7,4,9,2,5,4,1,2,8,0,1,1,1,0,0
1376496,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.2,0.6533567173,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7014006059000001,0.3615245497,3.3166247904,0.0,0.9,0.1,3,2,8,4,10,0,8,9,0,4,9,0,1,1,1,0,1
595018,1,5,2,5,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,88,3,0.4,0.6669593022,0.3974921382999999,2.2360679775,0.3,0.7,0.9,3,1,6,4,10,3,8,11,0,5,7,0,1,0,1,0,0
719756,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9,0.6,1.0688779163,7,1,-1,0,-1,6,1,1,2,1,27,3,0.4,0.8798713279000001,0.3907684736999999,3.6055512755,0.9,0.9,0.6,1,2,10,4,6,1,12,3,0,2,10,0,1,0,0,1,0
685148,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0.2,0.7794228634,6,1,-1,0,0,6,1,1,0,1,27,1,0.3741657387,0.6971310748999999,0.3907684736999999,3.0,0.5,0.4,0.0,1,1,9,2,11,2,7,10,0,0,4,1,1,0,0,1,0
1328485,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.5,0.0,0.7292976073,6,1,-1,0,0,11,1,0,0,1,36,2,0.3741657387,0.9022612777,0.3793415348,3.6055512755,0.4,0.9,0.4,2,1,8,4,11,4,8,5,1,2,4,0,1,1,0,1,0
1212629,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.5,0.8909264841,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7416894942,0.3615245497,3.6055512755,0.1,0.0,0.5,4,1,8,3,9,3,9,3,1,3,6,0,1,1,1,1,1
1433335,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.4,0.6,1.1898004034,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.8370673917,0.4074309757,3.0,0.8,0.5,0.9,1,2,9,4,8,5,9,1,4,0,6,0,1,1,1,1,1
736792,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.9,0.7,1.0018732455,4,1,-1,0,0,1,1,1,0,1,70,3,0.3741657387,0.6733903365999999,0.3937003937,3.1622776602,0.7,0.2,0.6,2,3,9,6,9,1,16,5,3,2,9,0,1,1,0,0,0
1288853,0,5,1,7,0,6,0,1,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,1.4212670403999998,11,1,-1,0,-1,4,1,1,2,1,48,1,0.316227766,0.6387778879,0.3748332963,3.3166247904,0.4,0.0,0.1,2,2,7,3,8,2,11,5,1,4,9,0,0,1,0,0,0
570077,0,5,1,2,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,0.7,0.9013878189,11,0,-1,0,-1,15,1,1,3,1,5,2,0.4242640687,0.7205226523999999,0.3958535083,2.0,0.8,0.3,0.5,5,1,6,3,10,2,11,6,1,5,5,0,1,1,0,0,0
1394038,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.9,0.5,0.920597632,11,0,1,9,0,9,1,1,2,1,104,3,0.4472135954999999,1.3438830656999998,0.3872983346,3.4641016151,0.2,0.7,0.7,3,2,9,3,7,2,11,13,2,6,9,0,0,0,1,0,0
234211,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.8,0.6,0.8685476383,7,1,-1,0,-1,1,1,1,0,1,65,1,0.316227766,0.5865574028,0.3507135583,3.1622776602,0.9,0.2,0.9,2,1,7,3,10,4,4,7,3,2,9,0,0,0,0,0,0
373166,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.5390964663000001,7,1,-1,0,-1,14,1,1,2,1,104,2,0.316227766,0.6288189112,0.3937003937,2.6457513111,0.8,0.0,0.2,2,2,7,4,5,3,4,5,0,1,8,1,1,1,0,1,0
1356697,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.7,0.4,0.7866066361,7,1,-1,0,-1,6,1,1,1,1,26,3,0.4,0.6143598429,0.3907684736999999,2.4494897428,0.0,0.7,0.8,4,1,8,4,10,4,6,5,4,5,4,0,1,0,0,1,0
120230,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0.1,0.1,-1.0,4,1,-1,0,1,0,1,1,0,1,87,3,0.316227766,0.6767539197,0.3615245497,3.1622776602,0.3,0.1,0.0,4,1,6,5,10,3,3,5,0,4,6,0,1,0,0,1,0
1405404,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.4,1.1429129451,7,1,-1,0,-1,1,1,1,3,1,65,1,0.316227766,0.3937791049,0.354964787,0.0,0.0,0.1,0.0,2,1,7,2,8,2,13,4,2,2,7,0,1,1,0,0,0
474401,0,6,1,6,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0.9,0.3,0.606733055,9,1,1,2,1,1,0,0,1,1,1,0,0.4242640687,1.0288202342,0.3468429039,3.6055512755,0.7,0.7,0.3,5,3,7,4,11,2,11,10,1,1,9,0,0,1,0,1,0
466334,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,1.1,1.1683321446,11,1,-1,0,-1,1,1,1,2,1,74,3,0.3741657387,0.6465899104999999,0.3861346914999999,2.6457513111,0.2,0.6,0.7,2,2,7,4,9,3,13,3,1,6,5,0,0,0,0,0,0
811537,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.2,0.3,-1.0,6,1,-1,2,0,0,1,0,4,1,100,0,0.3997499218,0.9237455197,0.423083916,3.7416573868,0.4,0.1,0.9,1,1,8,1,9,4,10,3,1,3,6,0,1,1,0,1,0
1394025,0,1,1,8,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.7,0.2,0.6652067347999999,11,1,-1,0,-1,10,1,1,2,1,83,2,0.4242640687,0.9908361107,0.3972404813,3.3166247904,0.2,0.0,0.0,2,4,8,2,11,3,5,5,0,4,2,0,1,0,0,1,0
